asset,total_return,cagr,maxdd,calmar,sharpe,n_trades,W,d,p,avg_hold
spx,0.25327153321492,0.010055648023833186,-0.3273378076062641,0.03071948241288568,0.1505366806577358,2,1,0.18,0.36000000000000004,99.5
spx,0.3044841345119442,0.01185009365102041,-0.3273378076062641,0.03620142059872965,0.1677358850656502,2,1,0.18,0.38,108.5
spx,0.3458551616336272,0.01325119797001717,-0.3273378076062641,0.040481721518573495,0.18044941559110841,2,1,0.18,0.4,126.5
spx,0.16879030400378192,0.006936408399477179,-0.01175927554070677,0.5898669841918066,0.2637251973187068,2,1,0.19999999999999998,0.02,1.5
spx,0.16879030400378192,0.006936408399477179,-0.01175927554070677,0.5898669841918066,0.2637251973187068,2,1,0.19999999999999998,0.04,1.5
spx,0.13096121867978616,0.005469195196473375,-0.11536895667660219,0.047406125131255306,0.16403316298895526,2,1,0.19999999999999998,0.06,4.0
spx,0.13096121867978616,0.005469195196473375,-0.11536895667660219,0.047406125131255306,0.16403316298895526,2,1,0.19999999999999998,0.08,4.0
spx,0.1440068781939361,0.005980403995360817,-0.11536895667660219,0.05183720272451501,0.17736564447401396,2,1,0.19999999999999998,0.1,4.5
spx,0.1557379504766947,0.006435363996426968,-0.1539143868042061,0.04181132206057755,0.14413506484596217,2,1,0.19999999999999998,0.12000000000000001,11.5
spx,0.17349635728736046,0.007115750303819057,-0.1539143868042061,0.04623187248162172,0.1563413756308456,2,1,0.19999999999999998,0.13999999999999999,12.0
spx,0.21831634719149728,0.00879015051127019,-0.1539143868042061,0.057110648937919666,0.18511232636232397,2,1,0.19999999999999998,0.16,13.0
spx,0.23388527395350156,0.00935802853240797,-0.1539143868042061,0.06080021969819027,0.18607578659871213,2,1,0.19999999999999998,0.18,16.5
spx,0.1522068061837576,0.006298883524604726,-0.25186179468058656,0.02500928547973315,0.1204506278885428,2,1,0.19999999999999998,0.19999999999999998,29.0
spx,0.18019819940862392,0.00736996645488297,-0.25186179468058656,0.02926194687141664,0.13295276894566557,2,1,0.19999999999999998,0.22,37.5
spx,0.2010225120243534,0.0081511680393489,-0.25186179468058656,0.032363654240160904,0.14286446918836915,2,1,0.19999999999999998,0.24,39.0
spx,0.12280558124249996,0.005146736844041655,-0.3273378076062641,0.015723013732139277,0.10166052595131601,2,1,0.19999999999999998,0.26,72.5
spx,0.15131358843907994,0.006264296873679909,-0.3273378076062641,0.019137101575553022,0.11389619590283173,2,1,0.19999999999999998,0.28,76.5
spx,0.22828695135792154,0.009154621763818982,-0.3273378076062641,0.027966893988703414,0.14459061751411362,2,1,0.19999999999999998,0.30000000000000004,86.0
spx,0.23430401177644655,0.009373207279350426,-0.3273378076062641,0.02863466138511235,0.146477901258931,2,1,0.19999999999999998,0.32,92.5
spx,0.26865999394376305,0.01060210215743873,-0.3273378076062641,0.03238887140770306,0.1594318387544783,2,1,0.19999999999999998,0.34,95.5
spx,0.302911199774625,0.011795989309185462,-0.3273378076062641,0.03603613464465487,0.17188947542937932,2,1,0.19999999999999998,0.36000000000000004,98.5
spx,0.3561522333663798,0.013593526793554522,-0.3273378076062641,0.041527518293595335,0.1896716087057338,2,1,0.19999999999999998,0.38,107.5
