asset,total_return,cagr,maxdd,calmar,sharpe,n_trades,W,d,p,avg_hold
ndx,0.17183715127419275,0.01283221872011131,0.0,,0.3919010215092555,2,1,0.16,0.04,1.0
ndx,0.17183715127419275,0.01283221872011131,0.0,,0.3919010215092555,2,1,0.16,0.06,1.0
ndx,0.23818729823196438,0.01732754538461112,-0.06417760182560484,0.2699936565360717,0.38928623127373235,2,1,0.16,0.08,4.5
ndx,0.23818729823196438,0.01732754538461112,-0.06417760182560484,0.2699936565360717,0.38928623127373235,2,1,0.16,0.1,4.5
ndx,0.0872123531174045,0.006746160348848118,-0.12519540640818205,0.053885046922993396,0.14472992749034222,1,1,0.16,0.12000000000000001,10.0
ndx,0.11261697786397984,0.008617695520696023,-0.12519540640818205,0.06883395939144313,0.16398879805820388,1,1,0.16,0.13999999999999999,17.0
ndx,0.13297586107502246,0.010089362715147265,-0.12519540640818205,0.08058892098846114,0.185716489848595,1,1,0.16,0.16,19.0
ndx,0.14718362183177347,0.011102049140433445,-0.12519540640818205,0.08867776749121907,0.20081368546223136,1,1,0.16,0.18,21.0
ndx,0.1966656322464,0.014541160803657194,-0.12519540640818205,0.11614771836154898,0.24930526562811098,1,1,0.16,0.19999999999999998,22.0
ndx,0.1966656322464,0.014541160803657194,-0.12519540640818205,0.11614771836154898,0.24930526562811098,1,1,0.16,0.22,22.0
ndx,0.1966656322464,0.014541160803657194,-0.12519540640818205,0.11614771836154898,0.24930526562811098,1,1,0.16,0.24,22.0
ndx,0.21597410690182084,0.015847769328669825,-0.12519540640818205,0.12658427160658273,0.267517317681157,1,1,0.16,0.26,25.0
ndx,0.23667301200736546,0.01722744671252241,-0.12519540640818205,0.13760446334871695,0.2796435974790306,1,1,0.16,0.28,33.0
ndx,0.2530724945870533,0.018305551872792813,-0.12519540640818205,0.14621584288092912,0.2921249597751685,1,1,0.16,0.30000000000000004,39.0
ndx,0.2801993526697921,0.020060716930631273,-0.12519540640818205,0.16023524749163814,0.31603802012212,1,1,0.16,0.32,41.0
ndx,0.30582002582475787,0.02168730121085294,-0.12519540640818205,0.17322761140408408,0.33539081764564593,1,1,0.16,0.34,48.0
ndx,0.3155258900900497,0.022295843423669526,-0.12519540640818205,0.1780883505499959,0.3428520401136231,1,1,0.16,0.36000000000000004,54.0
ndx,0.3295395197943116,0.023167231175160063,-0.12519540640818205,0.18504857198695102,0.35459130717349285,1,1,0.16,0.38,56.0
ndx,0.3525417297438853,0.02457939792203212,-0.12519540640818205,0.196328272955115,0.37263923116646647,1,1,0.16,0.4,59.0
ndx,0.06460765748588626,0.005046768931055157,0.0,,0.2836090420505734,1,1,0.18,0.02,1.0
ndx,0.06460765748588626,0.005046768931055157,0.0,,0.2836090420505734,1,1,0.18,0.04,1.0
ndx,0.06460765748588626,0.005046768931055157,0.0,,0.2836090420505734,1,1,0.18,0.06,1.0
ndx,0.12488640393947903,0.009507540869327702,-0.06417760182560495,0.1481442216423624,0.27290437036643095,1,1,0.18,0.08,8.0
ndx,0.12488640393947903,0.009507540869327702,-0.06417760182560495,0.1481442216423624,0.27290437036643095,1,1,0.18,0.1,8.0
ndx,0.12488640393947903,0.009507540869327702,-0.06417760182560495,0.1481442216423624,0.27290437036643095,1,1,0.18,0.12000000000000001,8.0
ndx,0.15117134900349205,0.01138420943126972,-0.06417760182560495,0.17738602109510052,0.2613737656913647,1,1,0.18,0.13999999999999999,15.0
ndx,0.1722357076431149,0.012859913227283082,-0.06417760182560495,0.20038008372809532,0.2898389223192499,1,1,0.18,0.16,17.0
ndx,0.18693579531215976,0.01387537732650368,-0.06417760182560495,0.21620280178446646,0.31013742658043364,1,1,0.18,0.18,19.0
ndx,0.23813245491173496,0.017323922048753326,-0.06417760182560495,0.2699371985857159,0.3705227121568744,1,1,0.18,0.19999999999999998,20.0
ndx,0.23813245491173496,0.017323922048753326,-0.06417760182560495,0.2699371985857159,0.3705227121568744,1,1,0.18,0.22,20.0
ndx,0.23813245491173496,0.017323922048753326,-0.06417760182560495,0.2699371985857159,0.3705227121568744,1,1,0.18,0.24,20.0
ndx,0.258110006269034,0.01863411443975993,-0.06417760182560495,0.29035230220032116,0.3932573087182568,1,1,0.18,0.26,23.0
ndx,0.27952616923195284,0.020017576108472657,-0.06417760182560495,0.3119090701280496,0.39694474276977204,1,1,0.18,0.28,31.0
ndx,0.2964939262047628,0.021098638378197032,-0.06417760182560495,0.32875392314487056,0.40941070756930337,1,1,0.18,0.30000000000000004,37.0
ndx,0.32456078338438643,0.022858617637262935,-0.06417760182560495,0.3561774978656655,0.4397395008576087,1,1,0.18,0.32,39.0
ndx,0.35106926335995015,0.024489663437501585,-0.06417760182560495,0.38159206235298965,0.46076865817832036,1,1,0.18,0.34,46.0
ndx,0.3611114549513197,0.025099874806534972,-0.06417760182560495,0.39110022955891866,0.4692957012059852,1,1,0.18,0.36000000000000004,52.0
ndx,0.3756106845442937,0.02597365266712881,-0.06417760182560495,0.4047152266254689,0.4841778597482441,1,1,0.18,0.38,54.0
ndx,0.3994099664036701,0.027389692813175603,-0.06417760182560495,0.42677962457375485,0.5059440841489491,1,1,0.18,0.4,57.0
ndx,0.0,0.0,0.0,,0.0,0,1,0.19999999999999998,0.02,0.0
ndx,0.0,0.0,0.0,,0.0,0,1,0.19999999999999998,0.04,0.0
ndx,0.0,0.0,0.0,,0.0,0,1,0.19999999999999998,0.06,0.0
ndx,0.0,0.0,0.0,,0.0,0,1,0.19999999999999998,0.08,0.0
ndx,0.0,0.0,0.0,,0.0,0,1,0.19999999999999998,0.1,0.0
ndx,0.0,0.0,0.0,,0.0,0,1,0.19999999999999998,0.12000000000000001,0.0
ndx,0.0,0.0,0.0,,0.0,0,1,0.19999999999999998,0.13999999999999999,0.0
ndx,0.0,0.0,0.0,,0.0,0,1,0.19999999999999998,0.16,0.0
ndx,0.0,0.0,0.0,,0.0,0,1,0.19999999999999998,0.18,0.0
ndx,0.0,0.0,0.0,,0.0,0,1,0.19999999999999998,0.19999999999999998,0.0
ndx,0.0,0.0,0.0,,0.0,0,1,0.19999999999999998,0.22,0.0
ndx,0.0,0.0,0.0,,0.0,0,1,0.19999999999999998,0.24,0.0
ndx,0.0,0.0,0.0,,0.0,0,1,0.19999999999999998,0.26,0.0
ndx,0.0,0.0,0.0,,0.0,0,1,0.19999999999999998,0.28,0.0
ndx,0.0,0.0,0.0,,0.0,0,1,0.19999999999999998,0.30000000000000004,0.0
ndx,0.0,0.0,0.0,,0.0,0,1,0.19999999999999998,0.32,0.0
ndx,0.0,0.0,0.0,,0.0,0,1,0.19999999999999998,0.34,0.0
ndx,0.0,0.0,0.0,,0.0,0,1,0.19999999999999998,0.36000000000000004,0.0
ndx,0.0,0.0,0.0,,0.0,0,1,0.19999999999999998,0.38,0.0
